Date_Time	Primary Gas Concentration	Primary Gas Concentration Estado	PGA Gain	PGA Gain Estado	SO2 Reference Gain Pot	SO2 Reference Gain Pot Estado	SO2 Signal Gain Pot	SO2 Signal Gain Pot Estado	Instrument Gain	Instrument Gain Estado	Lamp Current	Lamp Current Estado	High Voltage	High Voltage Estado	Gas Pressure	Gas Pressure Estado	Chassis Temperature	Chassis Temperature Estado	Instrument Status	Instrument Status Estado	Instrument State	Instrument State Estado	Instrument Units	Instrument Units Estado	
15/02/2018	11:48:00	50	4.6940784	49	128	44	81	45	123	56	18.334488	64	35.067749	67	710.83447	72	480.01251	77	37.6875	83	0	110	1	116	4
15/02/2018	11:49:00	50	4.3987837	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.89832	77	37.78125	83	0	110	1	116	4
15/02/2018	11:50:00	50	4.6640472	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.9541	77	37.5	83	0	110	1	116	4
15/02/2018	11:51:00	50	4.7323303	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.97107	77	37.5625	83	0	110	1	116	4
15/02/2018	11:52:00	50	4.4543591	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.9892	77	37.53125	83	0	110	1	116	4
15/02/2018	11:53:00	50	4.1435432	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	480.03662	77	37.5625	83	0	110	1	116	4
15/02/2018	11:54:00	50	4.4177132	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	480.01587	77	37.59375	83	0	110	1	116	4
15/02/2018	11:55:00	50	3.4609165	49	128	44	81	45	123	56	18.334488	64	35.058594	67	710.83447	72	480.01373	77	37.625	83	0	110	1	116	4
15/02/2018	11:56:00	50	3.710885	49	128	44	81	45	123	56	18.334488	64	35.058594	67	710.83447	72	480.01263	77	37.625	83	0	110	1	116	4
15/02/2018	11:57:00	50	2.9047866	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	480.02985	77	37.65625	83	0	110	1	116	4
15/02/2018	11:58:00	50	2.5018625	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	480.02368	77	37.6875	83	0	110	1	116	4
15/02/2018	11:59:00	50	2.3783197	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.03827	77	37.75	83	0	110	1	116	4
15/02/2018	12:00:00	50	2.313056	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.97833	77	37.75	83	0	110	1	116	4
15/02/2018	12:01:00	50	2.2537069	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.05176	77	37.8125	83	0	110	1	116	4
15/02/2018	12:02:00	50	1.2883437	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.99249	77	37.875	83	0	110	1	116	4
15/02/2018	12:03:00	50	1.3178961	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	479.96942	77	37.875	83	0	110	1	116	4
15/02/2018	12:04:00	50	1.8394232	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	479.99353	77	37.9375	83	0	110	1	116	4
15/02/2018	12:05:00	50	1.8838995	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	480.03528	77	37.96875	83	0	110	1	116	4
15/02/2018	12:06:00	50	1.7105241	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	480.01776	77	38.03125	83	0	110	1	116	4
15/02/2018	12:07:00	50	2.2083488	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.97406	77	38.09375	83	0	110	1	116	4
15/02/2018	12:08:00	50	2.3915977	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	480.05328	77	38.125	83	0	110	1	116	4
15/02/2018	12:09:00	50	3.1101742	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.99988	77	38.125	83	0	110	1	116	4
15/02/2018	12:10:00	50	3.6536064	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.99188	77	38.1875	83	0	110	1	116	4
15/02/2018	12:11:00	50	2.9465055	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.99469	77	38.25	83	0	110	1	116	4
15/02/2018	12:12:00	50	2.4408112	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	480.00403	77	38.21875	83	0	110	1	116	4
15/02/2018	12:13:00	50	2.4615812	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	480.00153	77	38.25	83	0	110	1	116	4
15/02/2018	12:14:00	50	2.7067714	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.02448	77	38.34375	83	0	110	1	116	4
15/02/2018	12:15:00	50	2.8832817	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.0188	77	38.375	83	0	110	1	116	4
15/02/2018	12:16:00	50	2.8442383	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.04352	77	38.40625	83	0	110	1	116	4
15/02/2018	12:17:00	50	3.2155414	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.02032	77	38.5	83	0	110	1	116	4
15/02/2018	12:18:00	50	3.4131207	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.97131	77	38.4375	83	0	110	1	116	4
15/02/2018	12:19:00	50	3.2536516	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	480.01447	77	38.53125	83	0	110	1	116	4
15/02/2018	12:20:00	50	3.2740006	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	480.03473	77	38.5625	83	0	110	1	116	4
15/02/2018	12:21:00	50	3.8256426	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	480.11847	77	38.59375	83	0	110	1	116	4
15/02/2018	12:22:00	50	3.7574859	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	480.11108	77	38.59375	83	0	110	1	116	4
15/02/2018	12:23:00	50	3.6645684	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.9809	77	38.6875	83	0	110	1	116	4
15/02/2018	12:24:00	50	4.4936695	49	128	44	81	45	123	56	18.334488	64	34.973145	67	710.83447	72	479.90112	77	38.75	83	0	110	1	116	4
15/02/2018	12:25:00	50	4.0363264	49	128	44	81	45	123	56	18.334488	64	34.970093	67	710.83447	72	479.93988	77	38.75	83	0	110	1	116	4
15/02/2018	12:26:01	50	4.1234808	49	128	44	81	45	123	56	18.334488	64	34.945679	67	710.83447	72	479.9375	77	38.96875	83	0	110	1	116	4
15/02/2018	12:27:00	50	4.0259943	49	128	44	81	45	123	56	18.334488	64	34.936523	67	710.83447	72	479.83997	77	38.875	83	0	110	1	116	4
15/02/2018	12:28:00	50	3.6186166	49	128	44	81	45	123	56	18.334488	64	34.93042	67	710.83447	72	479.883	77	38.71875	83	0	110	1	116	4
15/02/2018	12:29:00	50	3.7795153	49	128	44	81	45	123	56	18.334488	64	34.93042	67	710.83447	72	479.87451	77	38.90625	83	0	110	1	116	4
15/02/2018	12:30:00	50	3.4579353	49	128	44	81	45	123	56	18.334488	64	34.927368	67	710.83447	72	479.89673	77	38.96875	83	0	110	1	116	4
15/02/2018	12:31:00	50	3.4500146	49	128	44	81	45	123	56	18.334488	64	34.936523	67	710.83447	72	479.96057	77	39	83	0	110	1	116	4
15/02/2018	12:32:00	50	3.6687393	49	128	44	81	45	123	56	18.334488	64	34.945679	67	710.83447	72	479.92657	77	39.03125	83	0	110	1	116	4
15/02/2018	12:33:00	50	4.1039495	49	128	44	81	45	123	56	18.334488	64	34.957886	67	710.83447	72	479.98413	77	38.5625	83	0	110	1	116	4
15/02/2018	12:34:00	50	4.3783979	49	128	44	81	45	123	56	18.334488	64	34.957886	67	710.83447	72	479.89368	77	38.625	83	0	110	1	116	4
15/02/2018	12:35:00	50	3.8869824	49	128	44	81	45	123	56	18.334488	64	35.144043	67	710.83447	72	479.87561	77	38.6875	83	0	110	1	116	4
15/02/2018	12:36:00	50	4.0292044	49	128	44	81	45	123	56	18.334488	64	35.140991	67	710.83447	72	479.96863	77	38.71875	83	0	110	1	116	4
15/02/2018	12:37:00	50	4.4302511	49	128	44	81	45	123	56	18.334488	64	35.128784	67	710.83447	72	479.99847	77	38.65625	83	0	110	1	116	4
15/02/2018	12:38:00	50	5.267745	49	128	44	81	45	123	56	18.334488	64	35.110474	67	710.83447	72	479.92969	77	38.6875	83	0	110	1	116	4
15/02/2018	12:39:00	50	6.0585432	49	128	44	81	45	123	56	18.334488	64	35.113525	67	710.83447	72	479.79236	77	38.625	83	0	110	1	116	4
15/02/2018	12:40:00	50	6.3186979	49	128	44	81	45	123	56	18.334488	64	35.101318	67	710.83447	72	479.60638	77	38.5625	83	0	110	1	116	4
15/02/2018	12:41:00	50	6.2055082	49	128	44	81	45	123	56	18.334488	64	35.08606	67	710.83447	72	479.59143	77	38.5	83	0	110	1	116	4
15/02/2018	12:42:00	50	5.9908514	49	128	44	81	45	123	56	18.334488	64	35.089111	67	710.83447	72	479.52777	77	38.46875	83	0	110	1	116	4
15/02/2018	12:43:00	50	5.5907297	49	128	44	81	45	123	56	18.334488	64	35.089111	67	710.83447	72	479.50183	77	38.34375	83	0	110	1	116	4
15/02/2018	12:44:00	50	5.8418427	49	128	44	81	45	123	56	18.334488	64	35.083008	67	710.83447	72	479.54236	77	38.3125	83	0	110	1	116	4
15/02/2018	12:45:00	50	5.6146317	49	128	44	81	45	123	56	18.334488	64	34.985352	67	710.83447	72	479.52051	77	38.15625	83	0	110	1	116	4
15/02/2018	12:46:00	50	5.317749	49	128	44	81	45	123	56	18.334488	64	34.976196	67	710.83447	72	479.46149	77	38.15625	83	0	110	1	116	4
15/02/2018	12:47:00	50	4.9660501	49	128	44	81	45	123	56	18.334488	64	34.963989	67	710.83447	72	479.32654	77	38.09375	83	0	110	1	116	4
15/02/2018	12:48:00	50	4.751092	49	128	44	81	45	123	56	18.334488	64	34.967041	67	710.83447	72	479.26721	77	37.90625	83	0	110	1	116	4
15/02/2018	12:49:00	50	5.1408615	49	128	44	81	45	123	56	18.334488	64	34.960937	67	710.83447	72	479.29095	77	37.875	83	0	110	1	116	4
15/02/2018	12:50:00	50	5.8610878	49	128	44	81	45	123	56	18.334488	64	34.951782	67	710.83447	72	479.20667	77	37.875	83	0	110	1	116	4
15/02/2018	12:51:00	50	5.5504313	49	128	44	81	45	123	56	18.334488	64	34.94873	67	710.83447	72	479.18829	77	37.71875	83	0	110	1	116	4
15/02/2018	12:52:00	50	5.9178019	49	128	44	81	45	123	56	18.334488	64	34.942627	67	710.83447	72	479.17316	77	37.4375	83	0	110	1	116	4
15/02/2018	12:53:00	50	5.5487022	49	128	44	81	45	123	56	18.334488	64	34.936523	67	710.83447	72	479.12354	77	37.375	83	0	110	1	116	4
15/02/2018	12:54:00	50	5.1452293	49	128	44	81	45	123	56	18.334488	64	34.936523	67	710.83447	72	479.11047	77	37.65625	83	0	110	1	116	4
15/02/2018	12:55:00	50	5.087122	49	128	44	81	45	123	56	18.334488	64	34.939575	67	710.83447	72	479.18646	77	37.3125	83	0	110	1	116	4
15/02/2018	12:56:00	50	5.5641222	49	128	44	81	45	123	56	18.334488	64	34.936523	67	710.83447	72	479.15198	77	37.8125	83	0	110	1	116	4
15/02/2018	12:57:00	50	4.8619785	49	128	44	81	45	123	56	18.334488	64	34.936523	67	710.83447	72	479.07501	77	37.4375	83	0	110	1	116	4
15/02/2018	12:58:00	50	4.4906292	49	128	44	81	45	123	56	18.334488	64	34.942627	67	710.83447	72	479.01257	77	37.5625	83	0	110	1	116	4
15/02/2018	12:59:00	50	4.608161	49	128	44	81	45	123	56	18.334488	64	34.94873	67	710.83447	72	478.9455	77	37.8125	83	0	110	1	116	4
15/02/2018	13:00:00	50	4.5194988	49	128	44	81	45	123	56	18.334488	64	34.954834	67	710.83447	72	479.01996	77	37.4375	83	0	110	1	116	4
15/02/2018	13:01:00	50	4.860528	49	128	44	81	45	123	56	18.334488	64	34.973145	67	710.83447	72	478.96075	77	37.5625	83	0	110	1	116	4
15/02/2018	13:02:00	50	4.7193193	49	128	44	81	45	123	56	18.334488	64	34.994507	67	710.83447	72	478.96832	77	37.53125	83	0	110	1	116	4
15/02/2018	13:03:00	50	4.6097803	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	479.03546	77	37.5	83	0	110	1	116	4
15/02/2018	13:04:00	50	4.8625431	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.05115	77	37.46875	83	0	110	1	116	4
15/02/2018	13:05:00	50	4.7870693	49	128	44	81	45	123	56	18.334488	64	35.089111	67	710.83447	72	478.90643	77	37.40625	83	0	110	1	116	4
15/02/2018	13:06:00	50	5.2613516	49	128	44	81	45	123	56	18.334488	64	35.110474	67	710.83447	72	478.91425	77	37.375	83	0	110	1	116	4
15/02/2018	13:07:00	50	5.4823561	49	128	44	81	45	123	56	18.334488	64	35.134888	67	710.83447	72	478.84668	77	37.34375	83	0	110	1	116	4
15/02/2018	13:08:00	50	5.8714867	49	128	44	81	45	123	56	18.334488	64	35.153198	67	710.83447	72	478.7287	77	37.3125	83	0	110	1	116	4
15/02/2018	13:09:00	50	5.5302858	49	128	44	81	45	123	56	18.334488	64	35.165405	67	710.83447	72	478.77856	77	37.28125	83	0	110	1	116	4
15/02/2018	13:10:00	50	5.5434656	49	128	44	81	45	123	56	18.334488	64	35.168457	67	710.83447	72	478.77258	77	37.25	83	0	110	1	116	4
15/02/2018	13:11:00	50	4.4773731	49	128	44	81	45	123	56	18.334488	64	35.159302	67	710.83447	72	478.80701	77	37.1875	83	0	110	1	116	4
15/02/2018	13:12:00	50	4.1012564	49	128	44	81	45	123	56	18.334488	64	35.128784	67	710.83447	72	478.79382	77	37.1875	83	0	110	1	116	4
15/02/2018	13:13:00	50	3.9279408	49	128	44	81	45	123	56	18.334488	64	35.095215	67	710.83447	72	478.7804	77	37.15625	83	0	110	1	116	4
15/02/2018	13:14:00	50	4.2025757	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	478.83685	77	37.15625	83	0	110	1	116	4
15/02/2018	13:15:00	50	4.1342058	49	128	44	81	45	123	56	18.334488	64	34.994507	67	710.83447	72	478.90869	77	37.15625	83	0	110	1	116	4
15/02/2018	13:16:00	50	4.2025051	49	128	44	81	45	123	56	18.334488	64	34.963989	67	710.83447	72	478.9151	77	37.1875	83	0	110	1	116	4
15/02/2018	13:17:00	50	3.8042874	49	128	44	81	45	123	56	18.334488	64	34.939575	67	710.83447	72	478.88702	77	37.21875	83	0	110	1	116	4
15/02/2018	13:18:00	50	3.6057329	49	128	44	81	45	123	56	18.334488	64	34.933472	67	710.83447	72	478.93756	77	37.28125	83	0	110	1	116	4
15/02/2018	13:19:00	50	4.0129614	49	128	44	81	45	123	56	18.334488	64	34.951782	67	710.83447	72	479.11438	77	37.3125	83	0	110	1	116	4
15/02/2018	13:20:00	50	3.5288038	49	128	44	81	45	123	56	18.334488	64	34.9823	67	710.83447	72	479.12091	77	37.375	83	0	110	1	116	4
15/02/2018	13:21:00	50	3.3106427	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	479.10455	77	37.46875	83	0	110	1	116	4
15/02/2018	13:22:00	50	3.1177468	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	479.18738	77	37.5	83	0	110	1	116	4
15/02/2018	13:23:00	50	3.1665187	49	128	44	81	45	123	56	18.334488	64	35.079956	67	710.83447	72	479.19684	77	37.59375	83	0	110	1	116	4
15/02/2018	13:24:00	50	3.2277474	49	128	44	81	45	123	56	18.334488	64	35.134888	67	710.83447	72	479.17413	77	37.625	83	0	110	1	116	4
15/02/2018	13:25:00	50	2.9605947	49	128	44	81	45	123	56	18.334488	64	35.15625	67	710.83447	72	479.1767	77	37.6875	83	0	110	1	116	4
15/02/2018	13:26:01	50	2.7259116	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	479.25037	77	37.75	83	0	110	1	116	4
15/02/2018	13:27:00	50	3.102704	49	128	44	81	45	123	56	18.334488	64	35.15625	67	710.83447	72	479.23236	77	37.8125	83	0	110	1	116	4
15/02/2018	13:28:00	50	3.7618208	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.23315	77	37.90625	83	0	110	1	116	4
15/02/2018	13:29:00	50	4.0309019	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	479.30444	77	37.90625	83	0	110	1	116	4
15/02/2018	13:30:00	50	4.1364012	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.34338	77	38	83	0	110	1	116	4
15/02/2018	13:31:00	50	3.8138537	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	479.31134	77	38.125	83	0	110	1	116	4
15/02/2018	13:32:00	50	3.9073868	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	479.3042	77	38.21875	83	0	110	1	116	4
15/02/2018	13:33:00	50	3.700798	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.31708	77	38.1875	83	0	110	1	116	4
15/02/2018	13:34:00	50	3.4008398	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.35626	77	38.3125	83	0	110	1	116	4
15/02/2018	13:35:00	50	3.8526683	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	479.41241	77	38.34375	83	0	110	1	116	4
15/02/2018	13:36:00	50	4.1206188	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.34381	77	38.5625	83	0	110	1	116	4
15/02/2018	13:37:00	50	4.0980291	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.37537	77	38.65625	83	0	110	1	116	4
15/02/2018	13:38:00	50	3.8575277	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	479.36755	77	38.6875	83	0	110	1	116	4
15/02/2018	13:39:00	50	3.5342622	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	479.40161	77	38.8125	83	0	110	1	116	4
15/02/2018	13:40:00	50	3.6843796	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.44342	77	38.59375	83	0	110	1	116	4
15/02/2018	13:41:00	50	3.9541321	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.40814	77	38.59375	83	0	110	1	116	4
15/02/2018	13:42:00	50	4.0602741	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	479.3902	77	38.4375	83	0	110	1	116	4
15/02/2018	13:43:00	50	3.2250776	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	479.37189	77	38.90625	83	0	110	1	116	4
15/02/2018	13:44:00	50	3.2738948	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.34534	77	38.65625	83	0	110	1	116	4
15/02/2018	13:45:00	50	3.1756406	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.4223	77	38.4375	83	0	110	1	116	4
15/02/2018	13:46:00	50	2.7989883	49	128	44	81	45	123	56	18.334488	64	35.031128	67	710.83447	72	479.45868	77	38.78125	83	0	110	1	116	4
15/02/2018	13:47:00	50	2.8356929	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.42987	77	38.65625	83	0	110	1	116	4
15/02/2018	13:48:00	50	2.641201	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.36322	77	38.53125	83	0	110	1	116	4
15/02/2018	13:49:00	50	2.6109614	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.35492	77	38.875	83	0	110	1	116	4
15/02/2018	13:50:00	50	2.8355069	49	128	44	81	45	123	56	18.334488	64	35.028076	67	710.83447	72	479.37573	77	38.6875	83	0	110	1	116	4
15/02/2018	13:51:00	50	2.8669734	49	128	44	81	45	123	56	18.334488	64	35.028076	67	710.83447	72	479.40216	77	38.65625	83	0	110	1	116	4
15/02/2018	13:52:00	50	3.1646762	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	479.49365	77	38.78125	83	0	110	1	116	4
15/02/2018	13:53:00	50	3.0326214	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.41962	77	38.75	83	0	110	1	116	4
15/02/2018	13:54:00	50	2.7488661	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.40894	77	38.8125	83	0	110	1	116	4
15/02/2018	13:55:00	50	2.8920259	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.39758	77	38.8125	83	0	110	1	116	4
15/02/2018	13:56:00	50	3.2068472	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.33911	77	38.84375	83	0	110	1	116	4
15/02/2018	13:57:00	50	3.4375091	49	128	44	81	45	123	56	18.334488	64	35.031128	67	710.83447	72	479.33136	77	39.09375	83	0	110	1	116	4
15/02/2018	13:58:00	50	2.964952	49	128	44	81	45	123	56	18.334488	64	35.028076	67	710.83447	72	479.33563	77	39.125	83	0	110	1	116	4
15/02/2018	13:59:00	50	2.8834567	49	128	44	81	45	123	56	18.334488	64	35.028076	67	710.83447	72	479.32898	77	39.0625	83	0	110	1	116	4
15/02/2018	14:00:00	50	3.3534479	49	128	44	81	45	123	56	18.334488	64	35.031128	67	710.83447	72	479.38855	77	39.21875	83	0	110	1	116	4
15/02/2018	14:01:00	50	3.5135703	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.42792	77	39.25	83	0	110	1	116	4
15/02/2018	14:02:00	50	3.5794382	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.41742	77	39.28125	83	0	110	1	116	4
15/02/2018	14:03:00	50	3.6618505	49	128	44	81	45	123	56	18.334488	64	35.031128	67	710.83447	72	479.50415	77	39.34375	83	0	110	1	116	4
15/02/2018	14:04:00	50	3.3260903	49	128	44	81	45	123	56	18.334488	64	35.025024	67	710.83447	72	479.35345	77	39.40625	83	0	110	1	116	4
15/02/2018	14:05:00	50	3.605093	49	128	44	81	45	123	56	18.334488	64	35.021973	67	710.83447	72	479.41388	77	39.40625	83	0	110	1	116	4
15/02/2018	14:06:00	50	4.3732738	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	479.45636	77	39.46875	83	0	110	1	116	4
15/02/2018	14:07:00	50	4.6091528	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.45496	77	39.5625	83	0	110	1	116	4
15/02/2018	14:08:00	50	4.3702745	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	479.47333	77	39.625	83	0	110	1	116	4
15/02/2018	14:09:00	50	4.8888035	49	128	44	81	45	123	56	18.334488	64	35.031128	67	710.83447	72	479.46063	77	39.625	83	0	110	1	116	4
15/02/2018	14:10:00	50	5.1784296	49	128	44	81	45	123	56	18.334488	64	35.025024	67	710.83447	72	479.47803	77	39.6875	83	0	110	1	116	4
15/02/2018	14:11:00	50	5.3974504	49	128	44	81	45	123	56	18.334488	64	35.021973	67	710.83447	72	479.46411	77	39.75	83	0	110	1	116	4
15/02/2018	14:12:00	50	4.9908247	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	479.40466	77	39.75	83	0	110	1	116	4
15/02/2018	14:13:00	50	4.5360146	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	479.4173	77	39.78125	83	0	110	1	116	4
15/02/2018	14:14:00	50	4.8356953	49	128	44	81	45	123	56	18.334488	64	35.031128	67	710.83447	72	479.42963	77	39.8125	83	0	110	1	116	4
15/02/2018	14:15:00	50	4.8363285	49	128	44	81	45	123	56	18.334488	64	35.028076	67	710.83447	72	479.35425	77	39.875	83	0	110	1	116	4
15/02/2018	14:16:00	50	4.7216549	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	479.37085	77	39.90625	83	0	110	1	116	4
15/02/2018	14:17:00	50	4.5926037	49	128	44	81	45	123	56	18.334488	64	35.028076	67	710.83447	72	479.34033	77	39.96875	83	0	110	1	116	4
15/02/2018	14:18:00	50	4.6390238	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	479.38245	77	40.03125	83	0	110	1	116	4
15/02/2018	14:19:00	50	4.6814003	49	128	44	81	45	123	56	18.334488	64	35.03418	67	710.83447	72	479.41351	77	40.03125	83	0	110	1	116	4
15/02/2018	14:20:00	50	4.3292265	49	128	44	81	45	123	56	18.334488	64	35.031128	67	710.83447	72	479.48877	77	40.0625	83	0	110	1	116	4
15/02/2018	14:21:00	50	4.9272575	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	479.51495	77	40.125	83	0	110	1	116	4
15/02/2018	14:22:00	50	6.0573053	49	128	44	81	45	123	56	18.334488	64	35.028076	67	710.83447	72	479.48889	77	40.1875	83	0	110	1	116	4
15/02/2018	14:23:00	50	6.005949	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	479.49475	77	40.21875	83	0	110	1	116	4
15/02/2018	14:24:00	50	6.3356104	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	479.49213	77	40.28125	83	0	110	1	116	4
15/02/2018	14:25:00	50	6.531189	49	128	44	81	45	123	56	18.334488	64	35.028076	67	710.83447	72	479.58008	77	40.34375	83	0	110	1	116	4
15/02/2018	14:26:00	50	6.7883043	49	128	44	81	45	123	56	18.334488	64	35.028076	67	710.83447	72	479.53723	77	40.375	83	0	110	1	116	4
15/02/2018	14:27:00	50	7.1184731	49	128	44	81	45	123	56	18.334488	64	35.025024	67	710.83447	72	479.63	77	40.46875	83	0	110	1	116	4
15/02/2018	14:28:00	50	7.4566689	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	479.66357	77	40.53125	83	0	110	1	116	4
15/02/2018	14:29:00	50	7.1767521	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	479.62799	77	40.5625	83	0	110	1	116	4
15/02/2018	14:30:00	50	7.4057693	49	128	44	81	45	123	56	18.334488	64	35.021973	67	710.83447	72	479.65503	77	40.625	83	0	110	1	116	4
15/02/2018	14:31:00	50	7.6781273	49	128	44	81	45	123	56	18.334488	64	35.031128	67	710.83447	72	479.68488	77	40.6875	83	0	110	1	116	4
15/02/2018	14:32:00	50	7.8146601	49	128	44	81	45	123	56	18.334488	64	35.025024	67	710.83447	72	479.63239	77	40.78125	83	0	110	1	116	4
15/02/2018	14:33:00	50	8.1744289	49	128	44	81	45	123	56	18.334488	64	35.012817	67	710.83447	72	479.66101	77	40.8125	83	0	110	1	116	4
15/02/2018	14:34:00	50	8.2745113	49	128	44	81	45	123	56	18.334488	64	35.012817	67	710.83447	72	479.67181	77	40.875	83	0	110	1	116	4
15/02/2018	14:35:00	50	8.6730556	49	128	44	81	45	123	56	18.334488	64	34.921265	67	710.83447	72	479.66345	77	40.9375	83	0	110	1	116	4
15/02/2018	14:36:00	50	8.4259281	49	128	44	81	45	123	56	18.334488	64	35.025024	67	710.83447	72	479.68524	77	41	83	0	110	1	116	4
15/02/2018	14:37:00	50	7.9138918	49	128	44	81	45	123	56	18.334488	64	35.137939	67	710.83447	72	479.72516	77	41.09375	83	0	110	1	116	4
15/02/2018	14:38:01	50	7.5571775	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.81805	77	41.125	83	0	110	1	116	4
15/02/2018	14:39:00	50	7.5516729	49	128	44	81	45	123	56	18.334488	64	34.924316	67	710.83447	72	479.72314	77	41.125	83	0	110	1	116	4
